0.164 0.07 
0.164 0.07 
0.164 0.072 
0.164 0.072 
0.164 0.074 
0.164 0.074 
0.164 0.076 
0.164 0.076 
0.164 0.078 
0.164 0.078 
0.164 0.08 
0.164 0.08 
0.164 0.082 
0.164 0.082 
0.164 0.084 
0.164 0.084 
0.164 0.086 
0.164 0.086 
0.164 0.088 
0.164 0.088 
0.164 0.09 
0.164 0.09 
0.164 0.092 
0.164 0.092 
0.164 0.094 
0.164 0.094 
0.16 0.002 
0.16 0.004 
0.16 0.004 
0.16 0.006 
0.16 0.006 
0.16 0.008 
0.16 0.008 
0.16 0.01 
0.16 0.01 
0.16 0.012 
0.16 0.012 
0.16 0.014 
0.16 0.014 
0.16 0.016 
0.16 0.016 
0.16 0.018 
0.16 0.018 
0.16 0.02 
0.16 0.02 
0.16 0.022 
0.16 0.022 
0.16 0.024 
0.16 0.024 
0.16 0.026 
0.16 0.026 
0.16 0.028 
0.16 0.028 
0.16 0.03 
0.16 0.03 
0.16 0.032 
0.16 0.032 
0.16 0.034 
0.16 0.034 
0.16 0.036 
0.16 0.036 
0.16 0.038 
0.16 0.038 
0.16 0.04 
0.16 0.04 
0.16 0.042 
0.16 0.042 
0.16 0.044 
0.16 0.044 
0.16 0.046 
0.16 0.046 
0.16 0.048 
0.16 0.048 
0.16 0.05 
0.16 0.05 
0.16 0.052 
0.16 0.052 
0.16 0.054 
0.16 0.054 
0.16 0.056 
0.16 0.056 
0.16 0.058 
0.16 0.058 
0.16 0.06 
0.16 0.06 
0.16 0.062 
0.16 0.062 
0.16 0.064 
0.16 0.064 
0.16 0.066 
0.16 0.066 
0.16 0.068 
0.16 0.068 
0.16 0.07 
0.16 0.07 
0.16 0.072 
0.16 0.072 
0.16 0.074 
0.16 0.074 
0.16 0.076 
0.16 0.076 
0.16 0.078 
0.16 0.078 
0.16 0.08 
0.16 0.08 
0.16 0.082 
0.16 0.082 
0.16 0.084 
0.16 0.084 
0.16 0.086 
0.16 0.086 
0.16 0.088 
0.16 0.088 
0.16 0.09 
0.16 0.09 
0.16 0.092 
0.16 0.092 
0.16 0.094 
0.16 0.094 
0.166 0.002 
0.166 0.004 
0.166 0.004 
0.166 0.006 
0.166 0.006 
0.166 0.008 
0.166 0.008 
0.166 0.01 
0.166 0.01 
0.166 0.012 
0.166 0.012 
0.166 0.014 
0.166 0.014 
0.166 0.016 
0.166 0.016 
0.166 0.018 
0.166 0.018 
0.166 0.02 
0.166 0.02 
0.166 0.022 
0.166 0.022 
0.166 0.024 
0.166 0.024 
0.166 0.026 
0.166 0.026 
0.166 0.028 
0.166 0.028 
0.166 0.03 
0.166 0.03 
0.166 0.032 
0.166 0.032 
0.166 0.034 
0.166 0.034 
0.166 0.036 
0.166 0.036 
0.166 0.038 
0.166 0.038 
0.166 0.04 
0.166 0.04 
0.166 0.042 
0.166 0.042 
0.166 0.044 
0.166 0.044 
0.166 0.046 
0.166 0.046 
0.166 0.048 
0.166 0.048 
0.166 0.05 
0.166 0.05 
0.166 0.052 
0.166 0.052 
0.166 0.054 
0.166 0.054 
0.166 0.056 
0.166 0.056 
0.166 0.058 
0.166 0.058 
0.166 0.06 
0.166 0.06 
0.166 0.062 
0.166 0.062 
0.166 0.064 
0.166 0.064 
0.166 0.066 
0.166 0.066 
0.166 0.068 
0.166 0.068 
0.166 0.07 
0.166 0.07 
0.166 0.072 
0.166 0.072 
0.166 0.074 
0.166 0.074 
0.166 0.076 
0.166 0.076 
0.166 0.078 
0.166 0.078 
0.166 0.08 
0.166 0.08 
0.166 0.082 
0.166 0.082 
0.166 0.084 
0.166 0.084 
0.166 0.086 
0.166 0.086 
0.166 0.088 
0.166 0.088 
0.166 0.09 
0.166 0.09 
0.166 0.092 
0.166 0.092 
0.166 0.094 
0.166 0.094 
0.158 0.002 
0.158 0.004 
0.158 0.004 
0.158 0.006 
0.158 0.006 
0.158 0.008 
0.158 0.008 
0.158 0.01 
0.158 0.01 
0.158 0.012 
0.158 0.012 
0.158 0.014 
0.158 0.014 
0.158 0.016 
0.158 0.016 
0.158 0.018 
0.158 0.018 
0.158 0.02 
0.158 0.02 
0.158 0.022 
0.158 0.022 
0.158 0.024 
0.158 0.024 
0.158 0.026 
0.158 0.026 
0.158 0.028 
0.158 0.028 
0.158 0.03 
0.158 0.03 
0.158 0.032 
0.158 0.032 
0.158 0.034 
0.158 0.034 
0.158 0.036 
0.158 0.036 
0.158 0.038 
0.158 0.038 
0.158 0.04 
0.158 0.04 
0.158 0.042 
0.158 0.042 
0.158 0.044 
0.158 0.044 
0.158 0.046 
0.158 0.046 
0.158 0.048 
0.158 0.048 
0.158 0.05 
0.158 0.05 
0.158 0.052 
0.158 0.052 
0.158 0.054 
0.158 0.054 
0.158 0.056 
0.158 0.056 
0.158 0.058 
0.158 0.058 
0.158 0.06 
0.158 0.06 
0.158 0.062 
0.158 0.062 
0.158 0.064 
0.158 0.064 
0.158 0.066 
0.158 0.066 
0.158 0.068 
0.158 0.068 
0.158 0.07 
0.158 0.07 
0.158 0.072 
0.158 0.072 
0.158 0.074 
0.158 0.074 
0.158 0.076 
0.158 0.076 
0.158 0.078 
0.158 0.078 
0.158 0.08 
0.158 0.08 
0.158 0.082 
0.158 0.082 
0.158 0.084 
0.158 0.084 
0.158 0.086 
0.158 0.086 
0.158 0.088 
0.158 0.088 
0.158 0.09 
0.158 0.09 
0.158 0.092 
0.158 0.092 
0.158 0.094 
0.158 0.094 
0.168 0.002 
0.168 0.004 
0.168 0.004 
0.168 0.006 
0.168 0.006 
0.168 0.008 
0.168 0.008 
0.168 0.01 
0.168 0.01 
0.168 0.012 
0.168 0.012 
0.168 0.014 
0.168 0.014 
0.168 0.016 
0.168 0.016 
0.168 0.018 
0.168 0.018 
0.168 0.02 
0.168 0.02 
0.168 0.022 
0.168 0.022 
0.168 0.024 
0.168 0.024 
0.168 0.026 
0.168 0.026 
0.168 0.028 
0.168 0.028 
0.168 0.03 
0.168 0.03 
0.168 0.032 
0.168 0.032 
0.168 0.034 
0.168 0.034 
0.168 0.036 
0.168 0.036 
0.168 0.038 
0.168 0.038 
0.168 0.04 
0.168 0.04 
0.168 0.042 
0.168 0.042 
0.168 0.044 
0.168 0.044 
0.168 0.046 
0.168 0.046 
0.168 0.048 
0.168 0.048 
0.168 0.05 
0.168 0.05 
0.168 0.052 
0.168 0.052 
0.168 0.054 
0.168 0.054 
0.168 0.056 
0.168 0.056 
0.168 0.058 
0.168 0.058 
0.168 0.06 
0.168 0.06 
0.168 0.062 
0.168 0.062 
0.168 0.064 
0.168 0.064 
0.168 0.066 
0.168 0.066 
0.168 0.068 
0.168 0.068 
0.168 0.07 
0.168 0.07 
0.168 0.072 
0.168 0.072 
0.168 0.074 
0.168 0.074 
0.168 0.076 
0.168 0.076 
0.168 0.078 
0.168 0.078 
0.168 0.08 
0.168 0.08 
0.168 0.082 
0.168 0.082 
0.168 0.084 
0.168 0.084 
0.168 0.086 
0.168 0.086 
0.168 0.088 
0.168 0.088 
0.168 0.09 
0.168 0.09 
0.168 0.092 
0.168 0.092 
0.168 0.094 
0.168 0.094 
0.156 0.002 
0.156 0.004 
0.156 0.004 
0.156 0.006 
0.156 0.006 
0.156 0.008 
0.156 0.008 
0.156 0.01 
0.156 0.01 
0.156 0.012 
0.156 0.012 
0.156 0.014 
0.156 0.014 
0.156 0.016 
0.156 0.016 
0.156 0.018 
0.156 0.018 
0.156 0.02 
0.156 0.02 
0.156 0.022 
0.156 0.022 
0.156 0.024 
0.156 0.024 
0.156 0.026 
0.156 0.026 
0.156 0.028 
0.156 0.028 
0.156 0.03 
0.156 0.03 
0.156 0.032 
0.156 0.032 
0.156 0.034 
0.156 0.034 
0.156 0.036 
0.156 0.036 
0.156 0.038 
0.156 0.038 
0.156 0.04 
0.156 0.04 
0.156 0.042 
0.156 0.042 
0.156 0.044 
0.156 0.044 
0.156 0.046 
0.156 0.046 
0.156 0.048 
0.156 0.048 
0.156 0.05 
0.156 0.05 
0.156 0.052 
0.156 0.052 
0.156 0.054 
0.156 0.054 
0.156 0.056 
0.156 0.056 
0.156 0.058 
0.156 0.058 
0.156 0.06 
0.156 0.06 
0.156 0.062 
0.156 0.062 
0.156 0.064 
0.156 0.064 
0.156 0.066 
0.156 0.066 
0.156 0.068 
0.156 0.068 
0.156 0.07 
0.156 0.07 
0.156 0.072 
0.156 0.072 
0.156 0.074 
0.156 0.074 
0.156 0.076 
0.156 0.076 
0.156 0.078 
0.156 0.078 
0.156 0.08 
0.156 0.08 
0.156 0.082 
0.156 0.082 
0.156 0.084 
0.156 0.084 
0.156 0.086 
0.156 0.086 
0.156 0.088 
0.156 0.088 
0.156 0.09 
0.156 0.09 
0.156 0.092 
0.156 0.092 
0.156 0.094 
0.156 0.094 
0.17 0.002 
0.17 0.004 
0.17 0.004 
0.17 0.006 
0.17 0.006 
0.17 0.008 
0.17 0.008 
0.17 0.01 
0.17 0.01 
0.17 0.012 
0.17 0.012 
0.17 0.014 
0.17 0.014 
0.17 0.016 
0.17 0.016 
0.17 0.018 
0.17 0.018 
0.17 0.02 
0.17 0.02 
0.17 0.022 
0.17 0.022 
0.17 0.024 
0.17 0.024 
0.17 0.026 
0.17 0.026 
0.17 0.028 
0.17 0.028 
0.17 0.03 
0.17 0.03 
0.17 0.032 
0.17 0.032 
0.17 0.034 
0.17 0.034 
0.17 0.036 
0.17 0.036 
0.17 0.038 
0.17 0.038 
0.17 0.04 
0.17 0.04 
0.17 0.042 
0.17 0.042 
0.17 0.044 
0.17 0.044 
0.17 0.046 
0.17 0.046 
0.17 0.048 
0.17 0.048 
0.17 0.05 
0.17 0.05 
0.17 0.052 
0.17 0.052 
0.17 0.054 
0.17 0.054 
0.17 0.056 
0.17 0.056 
0.17 0.058 
0.17 0.058 
0.17 0.06 
0.17 0.06 
0.17 0.062 
0.17 0.062 
0.17 0.064 
0.17 0.064 
0.17 0.066 
0.17 0.066 
0.17 0.068 
0.17 0.068 
0.17 0.07 
0.17 0.07 
0.17 0.072 
0.17 0.072 
0.17 0.074 
0.17 0.074 
0.17 0.076 
0.17 0.076 
0.17 0.078 
0.17 0.078 
0.17 0.08 
0.17 0.08 
0.17 0.082 
0.17 0.082 
0.17 0.084 
0.17 0.084 
0.17 0.086 
0.17 0.086 
0.17 0.088 
0.17 0.088 
0.17 0.09 
0.17 0.09 
0.17 0.092 
0.17 0.092 
0.17 0.094 
0.17 0.094 
0.154 0.002 
0.154 0.004 
0.154 0.004 
0.154 0.006 
0.154 0.006 
0.154 0.008 
0.154 0.008 
0.154 0.01 
0.154 0.01 
0.154 0.012 
0.154 0.012 
0.154 0.014 
0.154 0.014 
0.154 0.016 
0.154 0.016 
0.154 0.018 
0.154 0.018 
0.154 0.02 
0.154 0.02 
0.154 0.022 
0.154 0.022 
0.154 0.024 
0.154 0.024 
0.154 0.026 
0.154 0.026 
0.154 0.028 
0.154 0.028 
0.154 0.03 
0.154 0.03 
0.154 0.032 
0.154 0.032 
0.154 0.034 
0.154 0.034 
0.154 0.036 
0.154 0.036 
0.154 0.038 
0.154 0.038 
0.154 0.04 
0.154 0.04 
0.154 0.042 
0.154 0.042 
0.154 0.044 
0.154 0.044 
0.154 0.046 
0.154 0.046 
0.154 0.048 
0.154 0.048 
0.154 0.05 
0.154 0.05 
0.154 0.052 
0.154 0.052 
0.154 0.054 
0.154 0.054 
0.154 0.056 
0.154 0.056 
0.154 0.058 
0.154 0.058 
0.154 0.06 
0.154 0.06 
0.154 0.062 
0.154 0.062 
0.154 0.064 
0.154 0.064 
0.154 0.066 
0.154 0.066 
0.154 0.068 
0.154 0.068 
0.154 0.07 
0.154 0.07 
0.154 0.072 
0.154 0.072 
0.154 0.074 
0.154 0.074 
0.154 0.076 
0.154 0.076 
0.154 0.078 
0.154 0.078 
0.154 0.08 
0.154 0.08 
0.154 0.082 
0.154 0.082 
0.154 0.084 
0.154 0.084 
0.154 0.086 
0.154 0.086 
0.154 0.088 
0.154 0.088 
0.154 0.09 
0.154 0.09 
0.154 0.092 
0.154 0.092 
0.154 0.094 
0.154 0.094 
0.172 0.002 
0.172 0.004 
0.172 0.004 
0.172 0.006 
0.172 0.006 
0.172 0.008 
0.172 0.008 
0.172 0.01 
0.172 0.01 
0.172 0.012 
0.172 0.012 
0.172 0.014 
0.172 0.014 
0.172 0.016 
0.172 0.016 
0.172 0.018 
0.172 0.018 
0.172 0.02 
0.172 0.02 
0.172 0.022 
0.172 0.022 
0.172 0.024 
0.172 0.024 
0.172 0.026 
0.172 0.026 
0.172 0.028 
0.172 0.028 
0.172 0.03 
0.172 0.03 
0.172 0.032 
0.172 0.032 
0.172 0.034 
0.172 0.034 
0.172 0.036 
0.172 0.036 
0.172 0.038 
0.172 0.038 
0.172 0.04 
0.172 0.04 
0.172 0.042 
0.172 0.042 
0.172 0.044 
0.172 0.044 
0.172 0.046 
0.172 0.046 
0.172 0.048 
0.172 0.048 
0.172 0.05 
0.172 0.05 
0.172 0.052 
0.172 0.052 
0.172 0.054 
0.172 0.054 
0.172 0.056 
0.172 0.056 
0.172 0.058 
0.172 0.058 
0.172 0.06 
0.172 0.06 
0.172 0.062 
0.172 0.062 
0.172 0.064 
0.172 0.064 
0.172 0.066 
0.172 0.066 
0.172 0.068 
0.172 0.068 
0.172 0.07 
0.172 0.07 
0.172 0.072 
0.172 0.072 
0.172 0.074 
0.172 0.074 
0.172 0.076 
0.172 0.076 
0.172 0.078 
0.172 0.078 
0.172 0.08 
0.172 0.08 
0.172 0.082 
0.172 0.082 
0.172 0.084 
0.172 0.084 
0.172 0.086 
0.172 0.086 
0.172 0.088 
0.172 0.088 
0.172 0.09 
0.172 0.09 
0.172 0.092 
0.172 0.092 
0.172 0.094 
0.172 0.094 
0.152 0.002 
0.152 0.004 
0.152 0.004 
0.152 0.006 
0.152 0.006 
0.152 0.008 
0.152 0.008 
0.152 0.01 
0.152 0.01 
0.152 0.012 
0.152 0.012 
0.152 0.014 
0.152 0.014 
0.152 0.016 
0.152 0.016 
0.152 0.018 
0.152 0.018 
0.152 0.02 
0.152 0.02 
0.152 0.022 
0.152 0.022 
0.152 0.024 
0.152 0.024 
0.152 0.026 
0.152 0.026 
0.152 0.028 
0.152 0.028 
0.152 0.03 
0.152 0.03 
0.152 0.032 
0.152 0.032 
0.152 0.034 
0.152 0.034 
0.152 0.036 
0.152 0.036 
0.152 0.038 
0.152 0.038 
0.152 0.04 
0.152 0.04 
0.152 0.042 
0.152 0.042 
0.152 0.044 
0.152 0.044 
0.152 0.046 
0.152 0.046 
0.152 0.048 
0.152 0.048 
0.152 0.05 
0.152 0.05 
0.152 0.052 
0.152 0.052 
0.152 0.054 
0.152 0.054 
0.152 0.056 
0.152 0.056 
0.152 0.058 
0.152 0.058 
0.152 0.06 
0.152 0.06 
0.152 0.062 
0.152 0.062 
0.152 0.064 
0.152 0.064 
0.152 0.066 
0.152 0.066 
0.152 0.068 
0.152 0.068 
0.152 0.07 
0.152 0.07 
0.152 0.072 
0.152 0.072 
0.152 0.074 
0.152 0.074 
0.152 0.076 
0.152 0.076 
0.152 0.078 
0.152 0.078 
0.152 0.08 
0.152 0.08 
0.152 0.082 
0.152 0.082 
0.152 0.084 
0.152 0.084 
0.152 0.086 
0.152 0.086 
0.152 0.088 
0.152 0.088 
0.152 0.09 
0.152 0.09 
0.152 0.092 
0.152 0.092 
0.152 0.094 
0.152 0.094 
0.174 0.002 
0.174 0.004 
0.174 0.004 
0.174 0.006 
0.174 0.006 
0.174 0.008 
0.174 0.008 
0.174 0.01 
0.174 0.01 
0.174 0.012 
0.174 0.012 
0.174 0.014 
0.174 0.014 
0.174 0.016 
0.174 0.016 
0.174 0.018 
0.174 0.018 
0.174 0.02 
0.174 0.02 
0.174 0.022 
0.174 0.022 
0.174 0.024 
0.174 0.024 
0.174 0.026 
0.174 0.026 
0.174 0.028 
0.174 0.028 
0.174 0.03 
0.174 0.03 
0.174 0.032 
0.174 0.032 
0.174 0.034 
0.174 0.034 
0.174 0.036 
0.174 0.036 
0.174 0.038 
0.174 0.038 
0.174 0.04 
0.174 0.04 
0.174 0.042 
0.174 0.042 
0.174 0.044 
0.174 0.044 
0.174 0.046 
0.174 0.046 
0.174 0.048 
0.174 0.048 
0.174 0.05 
0.174 0.05 
0.174 0.052 
0.174 0.052 
0.174 0.054 
0.174 0.054 
0.174 0.056 
0.174 0.056 
0.174 0.058 
0.174 0.058 
0.174 0.06 
0.174 0.06 
0.174 0.062 
0.174 0.062 
0.174 0.064 
0.174 0.064 
0.174 0.066 
0.174 0.066 
0.174 0.068 
0.174 0.068 
0.174 0.07 
0.174 0.07 
0.174 0.072 
0.174 0.072 
0.174 0.074 
0.174 0.074 
0.174 0.076 
0.174 0.076 
0.174 0.078 
0.174 0.078 
0.174 0.08 
0.174 0.08 
0.174 0.082 
0.174 0.082 
0.174 0.084 
0.174 0.084 
0.174 0.086 
0.174 0.086 
0.174 0.088 
0.174 0.088 
0.174 0.09 
0.174 0.09 
0.174 0.092 
0.174 0.092 
0.174 0.094 
0.174 0.094 
0.15 0.002 
0.15 0.004 
0.15 0.004 
0.15 0.006 
0.15 0.006 
0.15 0.008 
0.15 0.008 
0.15 0.01 
0.15 0.01 
0.15 0.012 
0.15 0.012 
0.15 0.014 
0.15 0.014 
0.15 0.016 
0.15 0.016 
0.15 0.018 
0.15 0.018 
0.15 0.02 
0.15 0.02 
0.15 0.022 
0.15 0.022 
0.15 0.024 
0.15 0.024 
0.15 0.026 
0.15 0.026 
0.15 0.028 
0.15 0.028 
0.15 0.03 
0.15 0.03 
0.15 0.032 
0.15 0.032 
0.15 0.034 
0.15 0.034 
0.15 0.036 
0.15 0.036 
0.15 0.038 
0.15 0.038 
0.15 0.04 
0.15 0.04 
0.15 0.042 
0.15 0.042 
0.15 0.044 
0.15 0.044 
0.15 0.046 
0.15 0.046 
0.15 0.048 
0.15 0.048 
0.15 0.05 
0.15 0.05 
0.15 0.052 
0.15 0.052 
0.15 0.054 
0.15 0.054 
0.15 0.056 
0.15 0.056 
0.15 0.058 
0.15 0.058 
0.15 0.06 
0.15 0.06 
0.15 0.062 
0.15 0.062 
0.15 0.064 
0.15 0.064 
0.15 0.066 
0.15 0.066 
0.15 0.068 
0.15 0.068 
0.15 0.07 
0.15 0.07 
0.15 0.072 
0.15 0.072 
0.15 0.074 
0.15 0.074 
0.15 0.076 
0.15 0.076 
0.15 0.078 
0.15 0.078 
0.15 0.08 
0.15 0.08 
0.15 0.082 
0.15 0.082 
0.15 0.084 
0.15 0.084 
0.15 0.086 
0.15 0.086 
0.15 0.088 
0.15 0.088 
0.15 0.09 
0.15 0.09 
0.15 0.092 
0.15 0.092 
0.15 0.094 
0.15 0.094 
0.176 0.002 
0.176 0.004 
0.176 0.004 
0.176 0.006 
0.176 0.006 
0.176 0.008 
0.176 0.008 
0.176 0.01 
0.176 0.01 
0.176 0.012 
0.176 0.012 
0.176 0.014 
0.176 0.014 
0.176 0.016 
0.176 0.016 
0.176 0.018 
0.176 0.018 
0.176 0.02 
0.176 0.02 
0.176 0.022 
0.176 0.022 
0.176 0.024 
0.176 0.024 
0.176 0.026 
0.176 0.026 
0.176 0.028 
0.176 0.028 
0.176 0.03 
0.176 0.03 
0.176 0.032 
0.176 0.032 
0.176 0.034 
0.176 0.034 
0.176 0.036 
0.176 0.036 
0.176 0.038 
0.176 0.038 
0.176 0.04 
0.176 0.04 
0.176 0.042 
0.176 0.042 
0.176 0.044 
0.176 0.044 
0.176 0.046 
0.176 0.046 
0.176 0.048 
0.176 0.048 
0.176 0.05 
0.176 0.05 
0.176 0.052 
0.176 0.052 
0.176 0.054 
0.176 0.054 
0.176 0.056 
0.176 0.056 
0.176 0.058 
0.176 0.058 
0.176 0.06 
0.176 0.06 
0.176 0.062 
0.176 0.062 
0.176 0.064 
0.176 0.064 
0.176 0.066 
0.176 0.066 
0.176 0.068 
0.176 0.068 
0.176 0.07 
0.176 0.07 
0.176 0.072 
0.176 0.072 
0.176 0.074 
0.176 0.074 
0.176 0.076 
0.176 0.076 
0.176 0.078 
0.176 0.078 
0.176 0.08 
0.176 0.08 
0.176 0.082 
0.176 0.082 
0.176 0.084 
0.176 0.084 
0.176 0.086 
0.176 0.086 
0.176 0.088 
0.176 0.088 
0.176 0.09 
0.176 0.09 
0.176 0.092 
0.176 0.092 
0.176 0.094 
0.176 0.094 
0.148 0.002 
0.148 0.004 
0.148 0.004 
0.148 0.006 
0.148 0.006 
0.148 0.008 
0.148 0.008 
0.148 0.01 
0.148 0.01 
0.148 0.012 
0.148 0.012 
0.148 0.014 
0.148 0.014 
0.148 0.016 
0.148 0.016 
0.148 0.018 
0.148 0.018 
0.148 0.02 
0.148 0.02 
0.148 0.022 
0.148 0.022 
0.148 0.024 
0.148 0.024 
0.148 0.026 
0.148 0.026 
0.148 0.028 
0.148 0.028 
0.148 0.03 
0.148 0.03 
0.148 0.032 
0.148 0.032 
0.148 0.034 
0.148 0.034 
0.148 0.036 
0.148 0.036 
0.148 0.038 
0.148 0.038 
0.148 0.04 
0.148 0.04 
0.148 0.042 
0.148 0.042 
0.148 0.044 
0.148 0.044 
0.148 0.046 
0.148 0.046 
0.148 0.048 
0.148 0.048 
0.148 0.05 
0.148 0.05 
0.148 0.052 
0.148 0.052 
0.148 0.054 
0.148 0.054 
0.148 0.056 
0.148 0.056 
0.148 0.058 
0.148 0.058 
0.148 0.06 
0.148 0.06 
0.148 0.062 
0.148 0.062 
0.148 0.064 
0.148 0.064 
0.148 0.066 
0.148 0.066 
0.148 0.068 
0.148 0.068 
0.148 0.07 
0.148 0.07 
0.148 0.072 
0.148 0.072 
0.148 0.074 
0.148 0.074 
0.148 0.076 
0.148 0.076 
0.148 0.078 
0.148 0.078 
0.148 0.08 
0.148 0.08 
0.148 0.082 
0.148 0.082 
0.148 0.084 
0.148 0.084 
0.148 0.086 
0.148 0.086 
0.148 0.088 
0.148 0.088 
0.148 0.09 
0.148 0.09 
0.148 0.092 
0.148 0.092 
0.148 0.094 
0.148 0.094 
0.178 0.002 
0.178 0.004 
0.178 0.004 
0.178 0.006 
0.178 0.006 
0.178 0.008 
0.178 0.008 
0.178 0.01 
0.178 0.01 
0.178 0.012 
0.178 0.012 
0.178 0.014 
0.178 0.014 
0.178 0.016 
0.178 0.016 
0.178 0.018 
0.178 0.018 
0.178 0.02 
0.178 0.02 
0.178 0.022 
0.178 0.022 
0.178 0.024 
0.178 0.024 
0.178 0.026 
0.178 0.026 
0.178 0.028 
0.178 0.028 
0.178 0.03 
0.178 0.03 
0.178 0.032 
0.178 0.032 
0.178 0.034 
0.178 0.034 
0.178 0.036 
0.178 0.036 
0.178 0.038 
0.178 0.038 
0.178 0.04 
0.178 0.04 
0.178 0.042 
0.178 0.042 
0.178 0.044 
0.178 0.044 
0.178 0.046 
0.178 0.046 
0.178 0.048 
0.178 0.048 
0.178 0.05 
0.178 0.05 
0.178 0.052 
0.178 0.052 
0.178 0.054 
0.178 0.054 
0.178 0.056 
0.178 0.056 
0.178 0.058 
0.178 0.058 
0.178 0.06 
0.178 0.06 
0.178 0.062 
0.178 0.062 
0.178 0.064 
0.178 0.064 
0.178 0.066 
0.178 0.066 
0.178 0.068 
0.178 0.068 
0.178 0.07 
0.178 0.07 
0.178 0.072 
0.178 0.072 
0.178 0.074 
0.178 0.074 
0.178 0.076 
0.178 0.076 
0.178 0.078 
0.178 0.078 
0.178 0.08 
0.178 0.08 
0.178 0.082 
0.178 0.082 
0.178 0.084 
0.178 0.084 
0.178 0.086 
0.178 0.086 
0.178 0.088 
0.178 0.088 
0.178 0.09 
0.178 0.09 
0.178 0.092 
0.178 0.092 
0.178 0.094 
0.178 0.094 
0.146 0.002 
0.146 0.004 
0.146 0.004 
0.146 0.006 
0.146 0.006 
0.146 0.008 
0.146 0.008 
0.146 0.01 
0.146 0.01 
0.146 0.012 
0.146 0.012 
0.146 0.014 
0.146 0.014 
0.146 0.016 
0.146 0.016 
0.146 0.018 
0.146 0.018 
0.146 0.02 
0.146 0.02 
0.146 0.022 
0.146 0.022 
0.146 0.024 
0.146 0.024 
0.146 0.026 
0.146 0.026 
0.146 0.028 
0.146 0.028 
0.146 0.03 
0.146 0.03 
0.146 0.032 
0.146 0.032 
0.146 0.034 
0.146 0.034 
0.146 0.036 
0.146 0.036 
0.146 0.038 
0.146 0.038 
0.146 0.04 
0.146 0.04 
0.146 0.042 
0.146 0.042 
0.146 0.044 
0.146 0.044 
0.146 0.046 
0.146 0.046 
0.146 0.048 
0.146 0.048 
0.146 0.05 
0.146 0.05 
0.146 0.052 
0.146 0.052 
0.146 0.054 
0.146 0.054 
0.146 0.056 
0.146 0.056 
0.146 0.058 
0.146 0.058 
0.146 0.06 
0.146 0.06 
0.146 0.062 
0.146 0.062 
0.146 0.064 
0.146 0.064 
0.146 0.066 
0.146 0.066 
0.146 0.068 
0.146 0.068 
0.146 0.07 
0.146 0.07 
0.146 0.072 
0.146 0.072 
0.146 0.074 
0.146 0.074 
0.146 0.076 
0.146 0.076 
0.146 0.078 
0.146 0.078 
0.146 0.08 
0.146 0.08 
0.146 0.082 
0.146 0.082 
0.146 0.084 
0.146 0.084 
0.146 0.086 
0.146 0.086 
0.146 0.088 
0.146 0.088 
0.146 0.09 
0.146 0.09 
0.146 0.092 
0.146 0.092 
0.146 0.094 
0.146 0.094 
0.18 0.002 
0.18 0.004 
0.18 0.004 
0.18 0.006 
0.18 0.006 
0.18 0.008 
0.18 0.008 
0.18 0.01 
0.18 0.01 
0.18 0.012 
0.18 0.012 
0.18 0.014 
0.18 0.014 
0.18 0.016 
0.18 0.016 
0.18 0.018 
0.18 0.018 
0.18 0.02 
0.18 0.02 
0.18 0.022 
